"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2006,465,"UNLV","Aaron Straiten",11,2,-12.04958676,-1.1,-6,0,22,250.02892527,22.6,11.3,41.16942143,3.01239669,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"84","UNLV",12,786,3817.71073846,4.84,30.1239669,316.83,2.00826446,9.95884775055971,0,0.50413223,74,NA
2007,465,"UNLV","Aaron Straiten",8,0,0,0,0,0,23,290.43893145,35.6,12.4,35.66793895,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"84","UNLV",12,845,4318.87786486,5.02,24.45801528,353.17,2.03816794,9.81273407725175,0,0.51908397,74,NA
2008,559,"Purd","Aaron Valentin",7,0,0,0,0,0,11,241.30081248,37.3,20.4,85.10162583,2.15447154,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"48","Purdue",12,894,4840.02031461,5.03,39.85772349,374.42,4.30894308,7.42641511059366,0,0.57723577,76,NA
2009,559,"Purd","Aaron Valentin",12,2,8.03053432,0.7,4,0,54,623.37022659,51.8,11.5,67.25572493,7.02671753,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"53","Purdue",12,837,4713.92364584,5.61,42.16030518,391.33,5.01908395,6.97338405746331,0,0.50381679,76,NA
2010,648,"S Car","Ace Sanders",12,5,54.78472244,4.1,9.8,0,25,354.42361252,26.4,12.7,57.02083356,2.23611112,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"47","South Carolina",14,911,6148.18752444,6.04,61.4930558,392.79,10.06250004,4.4720496716639,0,0.61805556,80,NA
2011,648,"S Car","Ace Sanders",11,4,16.0877862,1.4,3.8,0,29,410.77480764,34.8,13.2,54.69847308,2.14503816,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"74","South Carolina",13,870,5208.15265248,5.58,56.84351124,373.54,11.79770988,1.86476869017566,0,0.57251908,80,NA
2012,648,"S Car","Ace Sanders",12,3,1.08139535,0.1,0.3,0,45,574.22093085,44.3,11.8,38.9302326,9.73255815,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"82","South Carolina",13,856,5293.43023825,5.72,58.3953489,376.54,11.89534885,1.84946236360273,0,0.58139535,80,NA
2006,9,"UAB","Adam Bobo",1,0,0,0,0,0,4,47.348485,50,12.5,17.0454546,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"95","UAB",12,736,3523.6742537,5.06,26.5151516,310.08,2.8409091,9.5039999695872,0,0.4469697,84,NA
2003,465,"UNLV","Adam Gajo",2,0,0,0,0,0,2,22.34375,11,11,15.234375,1.015625,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"106","UNLV",12,851,3768.984375,4.36,28.4375,309.25,6.09375,5.90769230769231,0,0.515625,95,NA
2003,626,"SDg St","Adam Gray-Hayward",3,0,0,0,0,0,6,48.77522916,16.3,8.2,17.91743112,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"88","San Diego St.",12,855,4060.28897436,4.77,24.885321,339.92,5.97247704,6.02764979402918,0,0.49541284,97,NA
2004,626,"SDg St","Adam Gray-Hayward",1,0,0,0,0,0,1,8,8,8,8,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"56","San Diego St.",11,821,4123,5.02,28,374.82,4,7,0,0.5,97,NA
2005,498,"ULM","Adam Hogan",3,0,0,0,0,0,3,21.7783505,8.3,8.3,13.0670103,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"77","La.-Monroe",11,808,3347.76803886,4.76,27.00515462,349.36,4.3556701,6.88757396938763,0,0.37113402,99,NA
2011,147,"Clem","Adam Humphries",8,2,7.55000001,0.9,3.5,0,15,140.2142859,16.3,8.7,19.41428574,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"26","Clemson",14,1055,6655.86429453,5.85,62.55714294,440.79,10.7857143,3.70860926661111,0,0.57857143,101,NA
